INFO 2025-06-08 23:01:32,637 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:19:33,810 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:21:57,796 basehttp "GET /admin/auth/user/11/change/ HTTP/1.1" 200 22299
INFO 2025-06-09 03:21:57,835 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:21:58,712 basehttp "GET /admin/auth/user/11/change/ HTTP/1.1" 200 22299
INFO 2025-06-09 03:21:58,724 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:22:00,053 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14248
INFO 2025-06-09 03:22:02,680 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14248
INFO 2025-06-09 03:22:02,697 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:22:04,016 basehttp "GET /admin/auth/user/11/change/ HTTP/1.1" 200 22299
INFO 2025-06-09 03:22:05,686 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14248
INFO 2025-06-09 03:22:21,280 basehttp "GET /admin/ HTTP/1.1" 200 9328
WARNING 2025-06-09 03:24:32,050 log Not Found: /activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377
WARNING 2025-06-09 03:24:32,052 basehttp "GET /activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377 HTTP/1.1" 404 2650
INFO 2025-06-09 03:24:46,277 basehttp "GET /api/activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377 HTTP/1.1" 301 0
INFO 2025-06-09 03:24:46,293 basehttp "GET /api/activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377/ HTTP/1.1" 200 772
WARNING 2025-06-09 03:24:51,386 log Not Found: /register
WARNING 2025-06-09 03:24:51,390 basehttp "GET /register HTTP/1.1" 404 2521
INFO 2025-06-09 03:26:01,628 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_api/views.py changed, reloading.
INFO 2025-06-09 03:26:02,168 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:27:05,519 basehttp "GET ///api/activate/MTE/cr417b-90bce48d70144de6b04cf29577ef2bf6 HTTP/1.1" 301 0
INFO 2025-06-09 03:27:05,554 basehttp "GET /api/activate/MTE/cr417b-90bce48d70144de6b04cf29577ef2bf6/ HTTP/1.1" 200 724
WARNING 2025-06-09 03:27:10,784 log Not Found: /login
WARNING 2025-06-09 03:27:10,785 basehttp "GET /login HTTP/1.1" 404 2512
INFO 2025-06-09 03:27:22,239 basehttp "GET /admin/auth/user/11/change/ HTTP/1.1" 200 22307
INFO 2025-06-09 03:27:22,253 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 11:08:32,812 autoreload Watching for file changes with StatReloader
WARNING 2025-06-09 11:08:40,555 log Not Found: /products
WARNING 2025-06-09 11:08:40,555 log Not Found: /shopping-cart.png
WARNING 2025-06-09 11:08:40,555 log Not Found: /logo192.png
WARNING 2025-06-09 11:08:40,555 basehttp "GET /products HTTP/1.1" 404 2521
WARNING 2025-06-09 11:08:40,556 basehttp "GET /shopping-cart.png HTTP/1.1" 404 2548
WARNING 2025-06-09 11:08:40,556 basehttp "GET /logo192.png HTTP/1.1" 404 2530
WARNING 2025-06-09 11:08:40,568 log Not Found: /products
WARNING 2025-06-09 11:08:40,568 basehttp "GET /products HTTP/1.1" 404 2521
WARNING 2025-06-09 11:08:44,898 log Not Found: /products
WARNING 2025-06-09 11:08:44,899 basehttp "GET /products HTTP/1.1" 404 2521
WARNING 2025-06-09 11:08:44,916 log Not Found: /products
WARNING 2025-06-09 11:08:44,917 basehttp "GET /products HTTP/1.1" 404 2521
WARNING 2025-06-09 11:08:44,920 log Not Found: /logo192.png
WARNING 2025-06-09 11:08:44,920 basehttp "GET /logo192.png HTTP/1.1" 404 2530
WARNING 2025-06-09 11:10:35,341 log Not Found: /products
WARNING 2025-06-09 11:10:35,342 basehttp "GET /products HTTP/1.1" 404 2521
WARNING 2025-06-09 11:10:35,345 log Not Found: /logo192.png
WARNING 2025-06-09 11:10:35,346 basehttp "GET /logo192.png HTTP/1.1" 404 2530
WARNING 2025-06-09 11:10:35,354 log Not Found: /products
WARNING 2025-06-09 11:10:35,354 basehttp "GET /products HTTP/1.1" 404 2521
WARNING 2025-06-09 11:10:48,737 log Not Found: /products
WARNING 2025-06-09 11:10:48,738 basehttp "GET /products HTTP/1.1" 404 2521
WARNING 2025-06-09 11:10:48,748 log Not Found: /products
